PM10,NO,NO2,O3,PM25
6.184,0.52795,3.41469,65.65853,8.0
9.082,0.74534,2.32196,66.05767,7.0
4.251,0.68323,5.83453,64.71057,10.0
11.981,1.11801,3.79145,70.4981,12.0
16.812,1.52174,7.58647,70.89724,10.0
13.913,2.57764,13.89376,64.11186,9.0
16.812,2.76398,14.65224,65.30928,11.0
14.879,3.47826,12.89253,67.00563,7.0
15.846,3.04348,10.4741,67.75402,7.0
13.913,3.10559,11.56543,62.81466,8.0
11.981,2.98137,10.47441,61.81681,6.0
8.116,4.56522,15.40263,53.53465,4.0
12.947,3.3851,12.893,55.92949,7.0
22.609,3.72671,15.02713,58.22455,11.0
18.744,3.26087,14.79214,59.27229,9.0
22.609,3.81988,16.68787,57.37638,12.0
20.677,2.70187,11.56745,58.67358,9.0
20.677,1.80124,9.57852,57.27659,7.0
20.677,2.70187,9.85879,54.38283,11.0
21.643,2.14286,7.44097,54.68218,10.0
13.913,2.20497,6.06423,56.92734,7.0
18.744,1.5528,6.35227,63.8624,8.0
35.17,0.74473,5.38262,66.52333,19.0
19.71,0.86885,3.54533,63.33021,12.0
20.677,0.77576,3.79893,62.41552,13.0
21.643,0.77576,4.03647,61.91659,16.0
19.71,0.83782,3.56124,63.06412,17.0
28.406,1.3343,5.65049,62.31573,17.0
28.406,1.79976,8.68998,57.77552,18.0
28.406,3.81673,17.28445,50.99014,19.0
36.136,6.33019,13.7631,65.30928,12.0
36.136,6.36122,15.56836,67.00563,7.0
29.372,3.66158,15.19443,68.45251,10.0
33.237,3.7857,15.28916,70.59789,11.0
31.305,3.44437,15.00489,69.99918,14.0
30.339,3.41334,14.38735,65.80821,12.0
23.575,2.048,13.15523,64.11186,10.0
21.643,2.29624,10.96927,63.66283,9.0
26.474,1.89285,11.01769,63.96219,11.0
22.609,1.4274,11.16128,65.15961,12.0
23.575,1.05503,9.73687,69.2009,13.0
39.034,0.62061,6.07969,72.44391,27.0
21.643,0.7861,6.206,69.51688,13.0
28.406,0.99297,6.22137,69.30068,10.0
25.508,1.05503,5.46109,69.40047,12.0
25.508,1.21018,4.41555,71.69552,11.0
21.643,0.74473,8.31231,69.15101,14.0
27.44,1.89285,14.10575,63.8624,12.0
22.609,2.7617,19.37723,58.07487,11.0
30.339,4.53043,25.31179,51.83831,14.0
25.508,4.25116,25.59747,47.79702,13.0
30.339,4.62352,20.13314,52.03788,17.0
25.508,4.43734,22.93657,50.44132,13.0
20.677,12.16389,31.66058,46.94884,15.0
20.677,6.42328,22.21942,53.48476,13.0
24.541,4.25116,26.73768,54.5325,17.0
21.643,3.41334,22.46381,60.12046,13.0
25.508,5.02691,32.34193,54.73207,12.0
21.643,4.43734,30.11037,59.42197,15.0
29.372,3.66158,25.45629,61.16821,13.0
22.609,2.60655,21.61049,63.16391,13.0
22.609,3.22715,21.65659,62.66498,12.0
22.609,1.61358,17.09943,69.10111,11.0
23.575,3.87879,18.56705,65.8581,9.0
14.879,2.20315,12.96484,68.75187,7.0
14.879,1.03435,8.35916,71.97825,4.0
14.879,1.69632,6.52066,73.57481,6.0
13.913,0.93091,4.89127,75.188,7.0
11.981,0.83782,6.22172,73.29208,6.0
13.913,1.024,3.65583,76.43531,7.0
12.947,0.93091,7.31421,72.89294,6.0
13.913,1.92388,15.19838,67.8538,5.0
10.048,3.72364,24.83853,59.52175,6.0
13.913,5.24413,40.22787,47.2482,6.0
11.015,4.96485,26.4035,56.22885,6.0
8.116,5.08897,22.93508,58.87315,5.0
8.116,3.84776,10.34813,70.39832,3.0
11.981,3.50643,11.4416,69.05122,2.0
4.251,3.25819,17.1432,63.71272,5.0
9.082,5.05794,15.4288,67.45466,5.0
12.947,4.03394,16.33379,66.10756,3.0
5.217,2.35831,24.69911,55.72992,2.0
10.048,3.63055,26.69158,55.63014,5.0
14.879,2.69964,22.46543,61.16821,6.0
7.15,1.92388,16.67115,67.05552,6.0
16.812,2.7617,16.66924,64.16176,5.0
8.116,1.95491,12.82288,66.60649,7.0
11.981,1.79976,25.69806,54.5824,7.0
8.116,1.79976,23.84523,55.72992,5.0
9.082,0.91022,16.72096,61.0019,5.0
12.947,1.28259,14.12298,65.8581,3.0
8.116,0.3103,9.73856,71.64563,5.0
10.048,1.4274,13.06162,66.30713,5.0
11.015,0.86885,10.30739,70.69767,8.0
11.015,1.11709,16.38793,64.46111,6.0
12.947,1.27224,21.23346,60.61939,5.0
14.879,2.38934,33.01305,53.73422,4.0
18.744,4.12703,40.04037,48.5953,2.0
10.048,4.84073,22.41305,64.21165,3.0
11.981,3.94085,20.70479,64.91014,4.0
16.812,4.12703,21.03693,64.71057,4.0
17.778,4.71661,23.45853,62.21595,5.0
14.879,15.36001,35.16895,56.77767,4.0
17.778,4.53043,21.93867,60.71917,9.0
20.677,3.94085,27.11845,56.97724,10.0
18.744,3.4754,29.20989,53.63444,13.0
18.744,1.67564,27.02859,52.98584,12.0
25.508,2.54449,30.01965,47.84691,17.0
20.677,1.79976,25.08045,49.79272,6.0
20.677,1.79976,21.08973,50.19186,9.0
20.677,1.98594,21.94446,44.95314,17.0
22.609,1.58255,22.80053,41.36088,22.0
33.237,1.40671,21.97745,40.64576,18.0
21.643,1.28259,19.19056,40.91185,23.0
28.406,0.65164,17.24414,39.76432,34.0
27.44,0.93091,16.67341,36.97034,35.0
37.102,1.58255,17.28953,33.72733,38.0
36.136,1.27224,19.66567,29.13722,33.0
35.17,1.45843,21.47057,26.54281,39.0
40.967,2.63758,27.97657,19.10883,35.0
40.967,5.12,28.68356,18.75958,40.0
40.967,7.5714,28.86802,17.9613,36.0
40.967,9.71249,29.7183,18.16087,36.0
32.271,7.97479,26.15911,21.70324,32.0
28.406,6.5474,25.40222,22.6013,29.0
21.643,11.69843,30.52143,19.85722,21.0
26.474,12.3811,37.45614,17.11313,29.0
19.71,7.75758,34.94869,16.51442,18.0
19.71,8.22304,39.74601,14.21936,17.0
18.744,6.70255,36.42386,14.36904,17.0
16.812,9.89867,43.0678,10.02839,18.0
23.575,6.08194,44.02665,9.08044,21.0
26.474,13.99468,52.46519,4.59011,23.0
27.44,6.57843,43.17037,12.77248,27.0
23.575,3.25819,23.65188,30.5841,18.0
20.677,3.04097,21.51448,35.52346,24.0
22.609,1.61358,18.55636,38.51701,20.0
15.846,1.24121,15.26328,45.43544,20.0
11.015,0.7861,12.47714,49.04433,18.0
12.947,1.24121,9.54641,54.48261,12.0
8.116,1.024,10.16451,52.38713,7.0
9.082,1.21018,8.40627,54.03358,10.0
8.116,1.4274,11.3038,49.29379,9.0
10.048,1.3343,11.39903,48.94454,8.0
6.184,1.24121,14.20225,45.95099,10.0
9.082,3.10303,18.71134,44.554,9.0
11.015,3.7857,19.84999,48.14626,10.0
11.981,3.22715,19.75624,49.34368,12.0
20.677,4.93382,19.84738,49.19401,15.0
22.609,3.41334,20.32592,46.5996,13.0
19.71,3.53746,19.09042,47.19831,17.0
21.643,3.7857,17.85463,48.5454,17.0
14.879,2.82376,18.14187,54.5824,14.0
15.846,3.00994,24.22255,47.14841,11.0
24.541,2.48243,21.46825,40.11357,22.0
24.541,2.01697,23.55968,43.9054,20.0
20.677,1.48946,19.04757,49.59315,16.0
17.778,1.3343,18.28778,55.8796,10.0
15.846,1.39637,23.70362,49.04433,6.0
15.846,1.024,24.03703,49.59315,13.0
14.879,0.99297,21.91505,51.35601,10.0
12.947,0.7861,16.46786,51.15644,11.0
17.778,1.24121,16.19761,54.03358,7.0
12.947,0.89988,12.35019,57.8753,7.0
12.947,0.58958,10.26052,57.17681,6.0
22.609,1.11709,10.49686,58.97294,7.0
16.812,2.11006,15.48301,55.92949,15.0
22.609,2.26521,20.37604,50.99014,13.0
24.541,3.72364,26.02625,46.40003,14.0
40.001,6.54535,23.89103,41.36088,29.0
36.136,4.35266,24.4171,44.35443,21.0
36.136,4.48357,28.94307,41.85981,29.0
32.271,3.3054,24.86746,47.34798,27.0
35.17,4.38539,40.2801,33.22841,28.0
47.73,7.65806,49.96731,23.99829,29.0
37.102,3.76358,44.33213,27.69034,30.0
40.001,4.22175,36.64461,29.53636,39.0
31.305,4.02539,30.59093,33.07873,22.0
24.541,3.33813,29.38641,35.42368,22.0
24.541,0.8509,21.12081,43.70583,21.0
34.203,0.52363,18.03383,45.9011,19.0
28.406,0.04364,17.57938,46.10067,22.0
33.237,0.32727,17.56464,43.15701,30.0
38.068,0.71999,17.43514,40.66239,30.0
41.933,0.65454,16.01246,39.914,31.0
43.865,1.43998,24.62913,30.48432,32.0
40.967,2.35633,32.67746,23.99829,31.0
44.832,4.09084,38.52593,20.05679,35.0
41.933,7.55988,40.19181,21.25421,32.0
37.102,9.91621,38.88965,24.84647,31.0
46.764,7.36352,28.7287,34.12647,27.0
46.764,7.06898,28.49758,34.17636,32.0
39.034,9.09804,30.58575,31.03314,33.0
41.933,8.4435,27.02023,34.47572,31.0
41.933,8.41078,31.48198,26.54281,30.0
40.001,7.00353,27.91519,26.54281,33.0
40.001,8.11623,31.46094,21.55356,35.0
38.068,7.82169,35.37879,17.21291,30.0
41.933,6.57808,35.1849,14.86797,38.0
43.865,7.10171,36.64032,11.37549,34.0
45.798,5.26901,34.88128,12.02409,42.0
42.899,3.76358,31.99023,14.01979,41.0
46.764,5.989,33.40969,10.32775,44.0
42.899,4.35266,31.08698,10.77678,36.0
37.102,1.70179,28.13158,11.24244,28.0
30.339,1.14544,24.9232,13.67055,30.0
33.237,0.81817,21.43358,17.91141,30.0
27.44,0.81817,19.64794,22.95055,29.0
16.812,1.01453,17.14108,30.33464,22.0
13.913,1.43998,15.54339,36.77077,12.0
14.879,3.14177,22.96509,32.03099,12.0
10.048,4.97447,30.13356,31.18281,8.0
10.048,5.20355,27.10384,36.42153,7.0
5.217,5.59628,26.50167,37.86841,6.0
2.319,5.03992,23.73095,41.36088,6.0
2.319,3.69812,21.69188,48.49551,4.0
4.251,2.84723,20.31811,56.07917,5.0
2.319,2.84723,16.74684,69.79961,5.0
2.319,2.29087,13.08329,74.93854,4.0
8.116,3.33813,23.34676,66.70627,2.0
10.048,2.65087,23.08757,66.25724,4.0
19.71,2.12724,22.94512,64.31143,7.0
18.744,1.8327,15.88657,69.35058,15.0
23.575,0.91635,9.20373,74.43961,9.0
24.541,1.14544,10.37551,71.24649,11.0
24.541,1.17816,13.58149,67.90369,10.0
29.372,0.81817,13.81837,65.00993,10.0
14.879,0.47999,13.61914,59.40534,11.0
16.812,0.65454,9.6577,59.12261,9.0
14.879,0.39272,9.63899,59.57165,8.0
17.778,0.58908,11.2811,52.38713,14.0
12.947,0.74181,9.5764,54.23315,10.0
13.913,1.11271,12.89408,53.68433,5.0
1.353,2.15997,19.6913,48.24605,6.0
4.251,2.87996,21.52838,44.70368,6.0
1.353,3.07632,22.59279,45.30239,4.0
0.386,2.91268,16.38389,53.53465,3.0
5.217,2.25815,14.28889,60.22025,3.0
11.015,2.61814,15.83765,58.77337,3.0
10.048,2.42178,13.82791,59.871,7.0
7.15,2.78177,16.21698,55.53035,6.0
5.217,2.42178,12.51494,60.71917,5.0
5.217,2.12724,15.5925,59.12261,5.0
5.217,3.01086,20.90751,56.62799,4.0
4.251,1.99633,14.42774,70.59789,5.0
7.15,2.06179,18.73895,70.44821,4.0
14.879,1.30907,14.74626,74.04047,3.0
10.048,1.3418,18.6875,69.8495,8.0
12.947,1.14544,19.82888,65.8581,7.0
9.082,1.30907,20.4708,62.96434,7.0
12.947,1.43998,27.97283,51.62211,8.0
5.217,0.74181,15.4585,61.66713,8.0
7.15,1.01453,6.2697,70.44821,5.0
10.048,0.35999,9.00642,66.25724,4.0
10.048,0.94908,10.62408,65.75832,6.0
9.082,0.58908,6.97456,70.94714,5.0
16.812,0.91635,8.36343,70.14886,3.0
14.879,1.04726,10.3685,68.5024,9.0
17.778,2.58541,17.2008,63.16391,6.0
16.812,4.05812,17.98877,62.41552,2.0
11.981,3.95994,15.98605,65.95789,8.0
8.116,3.01086,13.34482,71.14671,5.0
10.048,3.53449,11.54407,71.34628,7.0
12.947,3.82903,14.82128,69.30068,7.0
11.015,3.82903,15.08387,68.00348,6.0
11.015,4.45084,16.65135,65.8581,3.0
13.913,4.02539,23.60594,57.8753,3.0
11.981,4.09084,27.44448,51.63874,5.0
11.981,4.77811,30.06701,45.2525,8.0
10.048,3.07632,22.75034,47.19831,8.0
13.913,2.48723,20.39743,48.94454,7.0
10.048,1.86542,16.04646,55.33078,10.0
13.913,1.27634,17.10727,48.99444,10.0
15.846,1.35271,15.3621,49.36031,7.0
13.913,1.00362,19.60868,41.17794,7.0
9.082,1.57089,26.89679,33.32819,6.0
13.913,0.9818,10.46886,52.98584,8.0
12.947,0.55635,11.75143,48.5454,6.0
3.285,0.9818,8.63071,48.99444,2.0
9.082,0.71999,4.56806,58.07487,1.0
11.981,1.27634,7.86397,54.28304,3.0
11.981,1.70179,15.71966,46.25035,7.0
6.184,1.76724,12.78329,50.34153,5.0
6.184,2.38905,14.35076,57.57595,3.0
10.048,1.76724,10.20987,64.5609,4.0
7.15,2.06179,7.07979,71.04692,4.0
6.184,2.19269,8.76974,67.30498,4.0
7.15,1.4727,9.34852,66.00778,2.0
4.251,1.14544,8.95751,67.90369,1.0
2.319,1.60361,9.46291,67.60434,5.0
1.353,1.01453,9.73594,66.05767,5.0
4.251,0.91635,9.57136,64.16176,6.0
8.116,1.24362,9.12208,70.79746,5.0
15.846,0.62181,7.29201,75.33768,6.0
14.879,1.24362,6.39111,77.08391,6.0
8.116,1.27634,5.65818,76.98413,4.0
15.846,0.81817,3.41966,80.22714,5.0
25.508,0.52363,3.88879,77.89882,6.0
7.15,0.87271,2.16311,81.55761,6.0
18.744,0.52363,1.98061,85.11661,10.0
15.846,0.13091,1.32232,85.66542,8.0
6.184,0.4909,1.76819,83.27058,6.0
12.947,0.71999,4.72561,80.57639,7.0
15.846,1.21089,16.36733,69.69982,8.0
15.846,3.56722,36.91296,49.39358,9.0
7.15,5.17083,31.77567,55.18111,6.0
14.879,4.87629,20.72569,68.30283,6.0
15.846,4.02539,14.36264,73.69122,10.0
16.812,3.73085,14.70923,73.8409,6.0
15.846,4.71265,16.67005,74.5394,6.0
14.879,4.1563,12.90147,77.53295,6.0
15.846,6.67626,21.16941,72.64348,5.0
17.778,4.18902,16.7902,75.43746,5.0
17.778,3.7963,22.80179,67.40477,8.0
26.474,3.59994,25.51873,61.66713,5.0
21.643,2.8145,27.93099,57.2267,10.0
22.609,1.73452,20.86883,62.71487,10.0
19.71,1.63634,16.24017,64.91014,6.0
5.217,1.4727,10.34638,74.14026,3.0
2.319,1.63634,12.51134,70.09896,0.0
5.217,1.30907,11.59514,69.79961,0.0
5.217,0.65454,6.13894,73.57481,7.0
5.217,0.78544,4.53772,74.90527,6.0
9.082,0.45817,9.90626,70.64778,2.0
3.285,0.91635,10.35915,67.45466,-1.0
5.217,0.88362,6.47042,67.8538,0.0
7.15,1.04726,10.94621,64.81036,4.0
10.048,2.55269,32.53393,45.30239,1.0
11.981,8.63986,45.73092,37.96819,3.0
16.812,7.36352,38.65474,44.30454,4.0
12.947,5.39991,26.85527,58.27444,3.0
19.71,3.92721,19.97513,65.60864,4.0
14.879,4.71265,21.13414,65.95789,4.0
14.879,4.61447,13.77451,71.54585,5.0
9.082,3.95994,14.7256,72.44391,4.0
10.048,4.31993,15.06643,68.70197,5.0
11.015,4.90901,18.6798,64.81036,5.0
8.116,4.12357,19.2539,63.46326,2.0
9.082,3.76358,21.06633,62.66498,5.0
11.981,5.17083,36.60739,45.10282,7.0
8.116,3.04359,26.84446,52.48691,3.0
12.947,3.56722,30.19056,47.19831,0.0
11.981,3.14177,29.4249,50.14196,3.0
9.082,3.04359,32.35893,44.70368,3.0
10.048,2.84723,40.27523,33.77722,6.0
11.981,1.17816,28.58434,40.24662,12.0
10.048,0.74181,27.99296,35.52346,8.0
8.116,0.58908,24.77841,39.66454,2.0
8.116,0.58908,14.3797,49.39358,3.0
3.285,0.71999,13.44372,48.49551,5.0
8.116,0.8509,15.92145,46.94884,4.0
7.15,2.91268,36.341,29.98539,2.0
8.116,3.56722,36.07266,29.58625,2.0
13.913,6.44717,39.32452,23.44948,12.0
11.981,6.80716,39.14017,25.74453,9.0
9.082,5.82536,33.08288,35.42368,6.0
10.048,6.54535,26.30689,39.914,7.0
7.15,7.33079,25.2076,43.65594,7.0
12.947,6.1199,30.26792,43.15701,4.0
6.184,5.85809,25.15489,46.79917,4.0
4.251,2.97814,20.74762,53.58455,5.0
11.015,4.51629,26.58206,49.69293,7.0
8.116,12.73071,46.96856,30.78367,6.0
4.251,7.69079,45.03288,25.99399,6.0
15.846,6.77444,43.75948,25.69464,8.0
7.15,2.15997,16.64521,52.13766,5.0
4.251,0.88362,11.51222,57.8753,2.0
4.251,0.88362,9.83162,63.96219,3.0
2.319,0.52363,5.44684,69.40047,3.0
1.353,0.30545,4.1533,69.25079,6.0
1.353,0.26182,4.36026,63.79588,4.0
6.184,0.4909,3.55383,59.52175,3.0
6.184,0.39272,4.85978,53.93379,0.0
8.116,0.42545,5.22975,51.58885,1.0
9.082,1.60361,9.30536,46.25035,3.0
6.184,3.7963,20.596,35.67314,3.0
6.184,5.92354,27.89054,34.77507,6.0
8.116,7.91987,29.08356,39.11572,6.0
5.217,6.18536,21.0293,47.84691,2.0
5.217,7.33079,18.38017,49.79272,-3.0
11.981,4.51629,12.76964,65.70842,1.0
16.812,3.46904,13.48259,73.54155,3.0
10.048,3.33813,10.47967,73.44176,1.0
9.082,4.35266,16.32922,67.35488,2.0
12.947,5.23628,21.2766,66.60649,0.0
16.812,6.9708,32.90213,57.92519,-1.0
15.846,9.32712,42.10372,50.89035,4.0
25.508,17.18154,68.71422,22.6013,5.0
44.832,101.74746,94.81882,1.49678,10.0
38.068,84.6641,97.43204,2.6942,19.0
30.339,37.66849,84.14805,2.79398,15.0
29.372,20.15968,67.4565,6.03699,17.0
11.015,8.86895,41.70335,23.10023,8.0
11.015,1.26543,26.98001,36.52131,17.0
5.217,0.95998,20.23578,41.17794,4.0
11.015,1.14544,17.83317,45.40218,11.0
11.981,0.55635,8.49527,53.73422,8.0
4.251,0.42545,7.01539,55.28089,7.0
6.184,0.88362,9.62155,53.13551,4.0
6.184,3.50176,24.82897,40.26325,3.0
13.913,15.74157,42.1419,25.54496,5.0
11.015,46.11199,69.83604,9.67915,8.0
15.846,28.37409,52.65545,25.64475,6.0
9.082,9.49076,28.6181,56.5282,3.0
11.015,5.33446,14.66625,66.05767,1.0
8.116,3.33813,12.05523,74.88864,0.0
9.082,3.82903,17.02707,74.04047,3.0
11.015,4.61447,23.70055,67.25509,3.0
10.048,2.87996,13.75561,72.79316,1.0
21.643,10.40711,38.45206,46.05078,5.0
25.508,6.77444,50.95454,37.51916,7.0
23.575,4.94174,61.11726,24.34754,14.0
39.034,40.67935,87.19919,5.3385,13.0
36.136,62.08264,79.32766,9.42968,20.0
12.947,3.50176,42.52778,34.37593,9.0
15.846,4.41811,44.53645,30.88346,7.0
12.947,6.9708,50.33835,25.9441,15.0
11.981,1.9636,30.88126,42.04275,11.0
11.015,2.00724,46.64,25.74453,7.0
4.251,2.15997,46.16074,23.15012,6.0
11.015,0.88362,27.53043,41.66024,8.0
7.15,1.11271,32.69363,36.92045,5.0
9.082,1.57089,32.2537,37.56905,5.0
14.879,3.07632,42.18227,28.83787,7.0
19.71,2.68359,27.86912,39.01594,14.0
11.015,4.90901,29.9188,41.80992,9.0
13.913,8.27987,36.93457,45.10282,7.0
12.947,4.94174,21.6757,62.26584,6.0
11.015,3.99266,14.57038,74.78886,4.0
8.116,3.23995,11.26044,78.83015,4.0
7.15,3.50176,13.1173,76.98413,6.0
7.15,2.78177,13.06585,77.88219,4.0
9.082,2.3236,11.72015,76.18585,4.0
7.15,2.35633,15.08368,71.8452,4.0
11.981,2.19269,17.69793,68.80176,3.0
19.71,3.50176,22.30807,65.80821,2.0
12.947,1.43998,16.43621,66.45681,6.0
10.048,1.53816,18.12383,63.2138,4.0
14.879,2.12724,29.19485,47.44777,9.0
6.184,2.3236,28.21103,45.2525,9.0
11.981,1.30907,15.90167,54.83186,7.0
23.575,1.2218,32.92901,35.32389,18.0
7.15,1.30907,13.11818,51.42254,6.0
12.947,2.91268,29.09342,32.67959,8.0
9.082,2.8145,31.18715,30.23486,12.0
13.913,0.94908,30.00349,25.34539,9.0
4.251,1.73452,23.38973,29.88561,5.0
5.217,0.8509,20.85821,37.46927,3.0
4.251,1.07998,15.20256,45.85121,3.0
4.251,1.70179,15.5621,48.74497,1.0
4.251,2.22542,18.75064,50.34153,5.0
8.116,2.58541,15.57272,64.86025,5.0
11.015,2.06179,7.60498,80.07746,5.0
11.981,2.97814,11.29425,77.98198,5.0
5.217,2.15997,9.50267,81.42456,4.0
5.217,2.45451,13.56766,75.23789,2.0
9.082,3.01086,18.49165,68.15316,3.0
8.116,2.55269,20.92729,64.21165,5.0
9.082,2.65087,23.87536,62.16606,6.0
8.116,1.4727,20.69257,65.15961,6.0
8.116,1.30907,15.429,69.2009,5.0
7.15,1.73452,13.98888,69.2009,4.0
5.217,1.14544,13.00145,68.65208,6.0
4.251,1.11271,10.68829,68.35273,5.0
4.251,1.40725,14.64824,65.15961,1.0
4.251,0.95998,16.10431,61.93322,1.0
3.285,0.81817,11.50754,67.40477,2.0
7.15,1.14544,12.94893,65.30928,2.0
7.15,1.07998,11.57877,67.95359,4.0
9.082,0.91635,3.68927,74.43961,6.0
11.015,1.4727,8.08807,69.60004,7.0
2.319,2.22542,14.96929,60.71917,6.0
11.015,4.71265,24.33779,54.63229,5.0
11.015,3.59994,24.73095,56.07917,6.0
7.15,2.35633,20.12548,59.12261,4.0
8.116,2.19269,20.74401,56.72777,3.0
6.184,1.57089,14.71245,61.91659,5.0
4.251,2.15997,23.36761,49.49336,6.0
9.082,2.42178,27.95545,46.49981,5.0
5.217,1.93088,28.81319,42.30884,6.0
6.184,0.56726,17.75685,48.56203,7.0
3.285,0.95998,17.85493,47.09852,6.0
6.184,0.91635,23.54135,41.80992,10.0
7.15,0.52363,18.89164,45.9011,9.0
4.251,0.39272,16.72901,50.74067,8.0
10.048,0.55635,14.4824,53.8839,7.0
9.082,9.64348,42.42393,30.26812,6.0
14.879,9.03258,40.61215,35.77292,7.0
16.812,6.18536,25.59843,51.98799,6.0
30.339,4.1563,17.83823,68.10326,15.0
20.677,4.38539,16.64667,70.84735,12.0
25.508,4.22175,16.89757,71.44606,12.0
22.609,3.59994,15.43514,71.99488,8.0
29.372,3.63267,16.01518,74.24004,21.0
18.744,3.37086,16.3641,71.34628,10.0
16.812,3.04359,18.75658,69.8495,7.0
12.947,3.33813,18.46251,70.89724,9.0
13.913,2.78177,17.74002,71.89509,6.0
10.048,1.60361,14.34716,75.188,5.0
12.947,1.37452,12.17752,75.58714,7.0
12.947,1.24362,7.28393,80.72607,6.0
13.913,1.24362,5.8134,81.07531,8.0
8.116,1.07998,5.90675,78.58069,6.0
14.879,0.5674,3.54837,80.29366,8.0
11.981,0.87293,9.53213,72.04477,7.0
7.15,0.6547,2.15213,81.12521,8.0
14.879,0.49102,2.40309,81.12521,7.0
10.048,0.72017,4.57652,78.38112,6.0
8.116,0.6547,4.67691,77.38327,5.0
6.184,1.86589,9.71033,74.24004,8.0
11.981,2.74973,14.19369,70.24864,9.0
11.015,3.10981,19.63793,64.01208,7.0
14.879,3.07708,16.11135,68.80176,8.0
22.609,4.09186,14.13458,71.39617,16.0
18.744,3.99366,13.39096,71.54585,10.0
20.677,3.79725,16.7429,67.2052,10.0
20.677,3.63357,15.73147,70.04907,7.0
28.406,3.92819,14.38554,72.39402,9.0
28.406,4.35374,16.73122,71.74542,18.0
22.609,3.66631,19.15285,69.15101,14.0
14.879,3.99366,26.27788,64.26154,17.0
15.846,2.65153,23.33882,69.60004,7.0
12.947,1.89862,16.0773,77.08391,9.0
15.846,0.94931,12.74632,76.83445,15.0
16.812,1.73495,17.64326,73.1923,12.0
19.71,1.14572,21.91311,68.95144,13.0
17.778,1.01478,19.79949,69.45036,10.0
16.812,0.6112,15.21823,75.57051,12.0
15.846,0.87315,6.59841,83.8194,13.0
17.778,0.6876,10.58811,79.1794,13.0
14.879,0.75309,7.32686,83.22069,11.0
12.947,0.39292,4.29684,85.91489,11.0
14.879,1.37521,21.12353,67.75402,17.0
25.508,11.32908,54.37999,38.46712,16.0
38.068,12.73703,64.96988,28.18926,16.0
33.237,8.6769,42.53707,45.00304,21.0
30.339,7.33443,30.00295,51.98799,20.0
32.271,7.79284,26.29728,52.08777,17.0
36.136,5.36985,19.63439,65.45896,23.0
36.136,4.51854,18.88518,70.94714,19.0
38.068,5.66454,22.8175,67.60434,20.0
42.899,6.64683,27.73838,60.17036,27.0
47.73,5.861,31.26126,59.871,24.0
41.933,5.04242,35.36114,64.46111,27.0
28.406,2.52121,29.42835,70.99703,21.0
31.305,4.45305,40.95341,58.42412,17.0
28.406,1.99732,35.18361,60.02068,12.0
27.44,1.76812,22.78634,64.36133,23.0
29.372,1.93184,32.38659,49.2439,16.0
32.271,2.75041,31.60558,46.5497,17.0
24.541,1.14601,19.63115,53.93379,13.0
18.744,0.87336,9.56492,58.47401,15.0
15.846,0.9607,13.08914,49.29379,15.0
22.609,1.27729,20.25413,39.2654,19.0
16.812,0.55677,14.55268,46.20046,16.0
9.082,0.49127,3.94251,67.75402,10.0
9.082,0.45852,14.07019,60.81896,7.0
11.981,4.81442,32.34746,38.96604,13.0
11.981,15.52404,59.8239,16.96345,11.0
16.812,8.38429,39.21994,27.04174,13.0
19.71,9.89084,35.37984,25.49507,19.0
26.474,9.33407,32.69851,28.13937,15.0
22.609,13.19871,36.26991,15.71614,24.0
16.812,11.5939,40.15514,15.26711,10.0
15.846,11.56115,38.09489,17.9613,17.0
14.879,10.0546,41.35462,16.16517,15.0
19.71,7.53276,41.68635,17.01334,15.0
21.643,5.30568,36.07893,22.55141,16.0
20.677,5.10918,35.11396,22.6013,19.0
29.372,5.46944,44.63902,13.12173,23.0
30.339,17.94762,60.11767,2.6942,20.0
34.203,13.75548,46.5489,4.19097,27.0
32.271,6.68123,40.98707,3.9914,23.0
35.17,9.69434,41.74872,4.59011,24.0
38.068,10.48036,44.71166,2.49463,28.0
36.136,14.54511,47.23856,1.66308,32.0
35.17,36.60301,45.61563,1.53004,28.0
40.001,31.08854,43.74913,1.59656,30.0
39.034,27.4195,38.01377,1.39699,30.0
26.474,29.12298,34.13358,1.79613,25.0
28.406,10.12261,32.40704,3.14323,23.0
30.339,2.32591,28.77328,17.86152,17.0
24.541,5.24148,33.86729,15.56646,21.0
26.474,14.77443,39.06626,15.01764,18.0
28.406,10.02433,29.12297,34.67529,17.0
21.643,7.20704,22.08162,45.75142,18.0
24.541,6.28978,20.26467,54.5325,22.0
33.237,4.29146,17.0933,61.46756,22.0
33.237,4.16043,17.82264,65.60864,18.0
31.305,3.73456,20.11375,72.64348,15.0
33.237,4.4225,24.66023,66.40692,24.0
37.102,4.65181,35.40554,50.49121,27.0
39.034,3.57076,43.45708,47.49766,24.0
38.068,2.98109,53.0274,37.21981,24.0
40.967,3.63628,67.5585,19.60775,35.0
48.696,8.845,74.36781,10.02839,33.0
54.494,10.81056,73.41485,6.6856,40.0
53.527,26.43672,77.25023,3.04344,36.0
50.629,18.37794,69.26248,5.08904,37.0
40.967,3.53888,49.47307,11.9742,34.0
45.798,3.97578,42.52292,14.23599,35.0
43.865,1.54007,33.41486,25.89421,34.0
36.136,1.27793,24.39642,29.38668,32.0
38.068,0.95025,20.08281,33.22841,31.0
31.305,1.01579,16.85985,35.52346,31.0
33.237,1.409,17.47417,31.83142,35.0
22.609,1.76944,18.45629,39.66454,25.0
18.744,1.6056,14.15608,45.40218,22.0
